Addresses,amount_DBI,tx_list_DBI,amount_LI,tx_list_LI,amount_SI,tx_list_SI,deposited_DBI,deposited_LI,deposited_SI
0xab3dae1dc3aadf89d397b5b0f64b87ec172c2f73,0.0,,0.0,,0.0,,192.49103500209998,26.0704,0.0
0x32bd354124b38d918747a07f3eec6f7c37c21a12,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x069ef42335a94d532212079175ef1481bc832e9b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf9c0e91d186b183519309a6c3bbaecc2ffdfe88e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x438c28f6c0840143f935e46bd3b9db767804c100,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3e80a9a1b236bbbf97fa1bb9bb4057dcc86b9112,0.0,,0.0,,0.0,,0.0,0.0,2905.2921183333997
0xbb524b14201f24eaf45b99e29c7aeb8f7f9db1ab,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2d19624dd8bc9bdb4ae1460cf0f9d6d3a2b04199,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf40c2fa57a147ce4662f730497e5bc0c20fd313f,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4e05695501507c61bcfe360a25fb087a8d8ff542,0.0,,0.0,,692.0229973329331,"0x2a8f83851096165e5516ddb9a7dce35c72b4d4c92407ddd623497adc2ee7d556,0x4b4db78b11f27417d8e66702e4fca10ea54c8858090ec77a259de77e77cbd794,0xc198b5240c40883802ffd708f7ec17557b494c87582b148fcfa16cfb522870e9",2.7031742275000004,0.244250706,49.5013272956
0x014d82ea060ff731f208579c978d546b8f692f9e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6039de0e02908aa3f7b6b887aac325b354a1fd24,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf7543ad1996e868b881196967508b46d8e738281,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf2f4c866fad39e2699d665ede66641c6ffe2baa7,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8ded83b21347a23779004eba17c6c1ee3a62f6d5,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x15c39594ad7a44318e22a3b39b8efd2e861af981,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x7a50c3292a0c95443c2dd76245e2fc8c44fa32ec,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x017de4d84a7be24e6ff07137c06e93053feaf9ed,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa380b9a090187d89ab14e03a8540791de5a662a1,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x78876ed849c98c817120d08e94184852e0e5340d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6062c1a0865fdcd5bbb664606376d3a77ce3d8ba,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3ee86debd97cb82f0829a869fd23c3543b270125,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xff140e5cc7977b31af3a3ba2972c8253bfd4ad38,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd10249d84e9a8e03be192d580eea8013e50890e6,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x064d72f64496491a14cd880a1d018f3cc07376a0,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xdbe97841d5bae9687a7500e70ab43a4dc4fc2fc3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa5070fed44aecf80b25b53c7109779ad7f414dc5,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x26d0b30ca746dd2a6dc090ec77ff6088d052ac0e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x638e9a44244067b3d977d49ba55d7ff9ff0e7b5a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4c1f58d3ded593b018ca2ec4228399df39cfdd6f,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x0e018c0b57fe11796e1166adf7c7d3031db16d7d,0.0,,0.0,,0.0,,211.7083856394,18.2876413255,0.0
0xe786810dbd4b0c9862059a766d834df50fbf4e1b,0.0,,0.0,,486.4091445304764,0x6b4b9447b959bd5e1db9012769da900e1cd3f3fa06e5368305a2491cf754b7fb,0.0,0.0,35.421372239
0x77cf4f6eb1d5d2a0d13b8b5625da41e58681f9b4,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xb3b36127d3fab92faf079ac4c0782865847f0c84,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf17d1fa1484964b143112a311af39e412ba84726,0.0,,0.0,,0.0,,27.0418,6.154827946,0.0
0xb9771f0b0adcdfdc1133d692ec9c351be6871b1e,0.0,,0.0,,0.0,,213.12593372,33.0,0.0
0xf90b4a0635f42898de384163423a59256e8aa17e,0.0,,0.0,,0.0,,0.0,0.0,5117.5510273572
0xbc7756bc05d67d974c267f8bdecb3faf05af2bf2,0.0,,0.0,,0.0,,2.5705743092999995,0.0,4832.3649295342
0x6c27a76749347c596c28364db1249538cdec45ae,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x37b3fae959f171767e34e33eaf7ee6e7be2842c3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd467d91bf838860c6c34a9d2966fd06fc4e72549,0.0,,0.0,,0.0,,13.1254,1.3282788868,0.0
0x17730e70525c6d9f2708a13d95001108a9060866,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x47231bafc89c07a1826adf318725b69d7d40535f,0.0,,0.0,,0.0,,9.9250674251,0.0,0.0
0x6deba0f8ab4891632fb8d381b27ecec7f7743a14,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x76936c74b4e359bc43ca8c39e74a0a74de5c9eb8,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x83f1e6eebdc64611678be3329f349373ea30bedc,0.0,,0.0,,0.0,,6.6162980756,0.0,2478.1935244262
0x35fda7babaa56ae6eb4fabf352897ac5a6ea8595,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x7f20dd584d944c1e30edaa03e3032a2aebcc9b2d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc942173948390da7b6e463ff4bab1ccc756839ac,0.0,,0.0,,0.0,,0.0,0.0,2386.9412993137
0xec7c56d0cb5f8575cebee06b2030310ed5bca90e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x05f668b4dc0a8d66cf8b4fe552722d9e2202d818,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x860e81e32f6d423ce01e28ac099d1db204648933,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa4b795bdd0a1163d956032cf5cd004dde4186725,0.0,,0.0,,0.0,,5.0940744676,0.0,0.0
0x2877fc6cdcbf47c940321a957369be30b39c4a6e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x598dad9f1d0c3c3437f0564ed5c3548952cccb11,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x685cfe74d1fa9bfcd3182905a1f8923121e8729e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4fd4142ecb4f82b7540845564f511f9b8dcee8e8,0.0,,0.0,,0.0,,15.5413052592,0.0,20.0
0x65186a4a2e24fe0362c0a56d2b18824ce1a1d9a0,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6c37d22b5d8c826a4f8ed2829e98f740b1acbddf,0.0,,0.0,,0.0,,0.0,0.0,3359.7475067967
0xf53540a33fbb912b32e13642157b69fecc2ae84c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9133f68392a8dc204fa8dd2e023642d769a24096,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x97d35267c8ea415cdeb82dd6025f9ed73ccce0b0,0.0,,0.0,,0.0,,0.0,0.0,806.9651089456
0x115a0f0303c8a74a3654e0f960cf09d7f325f169,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa1e7c4ddb4c05834aa2ba83b58314781a0f85a47,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x66189384ffa71f40f2ab11388ee125ee6d4ec6d7,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf7ce23e950d7ae6f56ee6dd245446c548cf8eafa,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe9aa4e15c840bf13395d66442b5a761e2a8edba2,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x394cf3f6a977f9b2b723eb1afea3ec89f06bbb87,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x35ef34b7fed85a6f1919714dedb366d8e6709283,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2ac7d8688c10d5615b19f3ab550ccd4f540c5155,0.0,,0.0,,0.0,,0.0,0.0,200.0
0xdf1d941b7fe8081894547cca467b39f36bb97070,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9c729c88f8e523a661bdd1938dd447ac6fdb499f,0.0,,0.0,,0.0,,0.0,0.0,0.1426625875
0xffa83dd2d5fbf7dd2e26bbd571b85bbf192c35f6,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x987b45372c4c890cae2b56e058c84c3696cc0654,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd75bd164d245d85ea94bc363371b0511250212bc,0.0,,0.0,,0.0,,1.2090358318,0.0,0.0
0x2b96d2a3bc8237aeaf392f1af39e70b230f4ee48,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9454f17a6bcc36cfbc8a07011b33dafcebe4050b,0.0,,0.0,,0.0,,75.8405115176,3.5731940874,0.0
0xb6128e1f893af263600a78dac17ad04c8bb079e9,0.0,,0.0,,0.0,,0.0,0.0,0.1427789581
0x56e527333720ad7a12f9075d4b8a1019f6e9f664,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe9dc2083d999786e39c21515a3d2847ca2e4f036,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd376f87249f959555efd518129e29d4d792d4847,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc7ef8c563f90f2964958c62a150fc26c171bab59,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xeefa6898191c92690bd8ef1bb972096d2971bcf0,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xbc28d66175e079af01cdb13ab898524933157f8c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf33b01917e5f5c00ad2a30bb7df0e35f78776e77,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6c0e6bd03ebc1e90780b8454453f3beecf9d6cb0,0.0,,0.0,,0.0,,6.7114,0.127604671,3223.4853133106
0x27e0ccaeef387c1b2f36fab080b26f250544f740,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6277f0457cbd2ded7ba93a8338d1deb1d08a8795,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x754324689d526fa202e4630df9a1f8bded27a61e,0.0,,0.0,,0.0,,0.0,0.0,6198.827625067601
0xa6f97000c00e920535d62f57afda70cc1c278fee,0.0,,0.0,,0.0,,0.0,0.0,0.1443038415
0xf8340e003f0bc5b8906bf0996908c516fc8b11ca,0.0,,0.0,,0.0,,1.0137,0.0,0.0
0x9e14ec7f145dfccf2e6b99309e1e075e202ed53d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5589e5e0a3c9dec765c56f942ffe8d663dbfbd4b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x914cb3ff08c4e750bb3808c2c417162dd81258e6,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x550e9cf71c7925d8610c35a6d230d31e06c7a5e1,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x767d3d89a29ea410770338679e7a03fdfe7bd70c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9a2d78d1d3f1df6216638760651b976a4ef03cfe,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xeb79e48ffb8f51fbeea83ae94a38b935555e317b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x421520d888bbdc000000e0d3fb0341f81a2e43ea,0.0,,0.0,,0.0,,1.4552089607,0.1939783433,59.169939197699996
0x762a4b0179f7872c94d69aab0e02702f1db3418c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa2b4c41451943e4aa8d668eb4643e587ace61209,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xbeedf92bf619aff47abfdb8363c836e378521057,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xdfb5c82babae57b133f3275c190dcbb7a20df2a4,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x90be86e6144acbdcdf2709c4798c8dc7c641b316,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf06c9d1c50b24eec2c7c6eb866889c0da7a38768,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3254b230d6360ba6fa7d15a66107685ca86c93fe,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xabd48fb3956e61dd9f01d5c803fc8ac4658fc11b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2780681db4be0792cbeeb141e76249594782563a,0.0,,0.0,,0.0,,3.3747272344,0.0,0.0
0x4efa2c42c9d540f032610753330af75be87e283e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x91285613323799bf370bf1d4daa9e2a8031ee4e6,0.0,,0.0,,0.0,,0.0,0.0,20.0
0x36dc913055f0078f45f76ffd10ae771f8aeb070b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc2495765d7f6576660f152c6de3d25d7ba072c2a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8f6fd4393835bf08e4884546e1e3fcc70213f71c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9e97ea72ab761e6b6ad3afc8bff5ba1fa96bc21c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4efd3ccfb7a1de70e1b9553cd96f9579dad10ba3,0.0,,0.0,,0.0,,1.9800792451,1.9606259364,0.0
0x784a4a8cbb988a80d0623105e289dffb49e646c8,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa592ef4b01046f1ee5c0bb89e6fc98462c74c08c,0.0,,0.0,,0.0,,0.0,0.0,0.1444720808
0x4475deadab473693f4d54be7e7db640b524c08ee,0.0,,0.0,,0.0,,10.4492282119,1.2317658882,94.08511945420001
0x18639cf693258d29994fdcdc6726bf4644e6fd9b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x0b3a07b211d6637ebd48404174f4959aa56edfff,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x1a9cf2a21238b021884d36bf10cf62d6b60b9767,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xeb1f482b4fa7de865c68823fddca12ddbe01aac9,0.0,,0.0,,0.0,,0.0,0.0,11641.0614423254
0x0108487a3dc8a1fdc7abbe088e58864ad92b15a3,0.0,0x73f2a87b666a7b430dd1a6073c355d9d8815e647e877bbf07e312d1c5e3acd53,0.0,,0.0,,0.0,2.9112,9723.5166997717
0xf8cb2c94ffe5dc5529b494bda89f593be4b43b2d,0.0,,0.0,,0.0,,0.0,0.0,0.0076952683
0x50033da094fcf2985a1b4bb7ff6df5e8c5e625c1,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x717952f55d27637738aeb23531da2073a4c586cb,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5edf9f5b0191154b55eb732e5f0142bfc0073ef8,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x24055dd936fd65002cb5ef8766b5495e32143ee4,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2749c7085cfb75e2fd02816f9638a860a45a5e49,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4dcdc2ad8ea0402b5602f96533e12b348a42018e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8e839ad4c64d62020209ad2810b933f49975a971,0.0,,0.0,,0.0,,0.0,0.0496071443,0.0
0xbad5c7fc22a5d755b9f18d9a45fb97e8a2d87569,0.0,,0.0,,0.0,,0.0,0.0,73.25659200850001
0x21c3f0d747e2bc9e35346460fb10be9596c2ca1c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x33e6f48f7726b4f30a7ffbde4e15fa566ea69e88,0.0,,0.0,,0.0,,0.0,45.2364330792,31002.6983049332
0x9678a6564fc8dad2ec8e95b0100f24d4a1ac142b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3881267679603ef70897df6ab83c845e9cdb2d43,0.0,,0.0,,0.0,,0.0,0.0,0.142041687
0x552d585ac9b1191a093a7b4917c84efe3ac061e0,0.0,,0.0,,0.0,,0.907,0.0,0.0
0xa41f59006e27eb08cf23e6e8324b31f5264a4ad0,0.0,,0.0,,0.0,,0.6662418776,0.094347881,0.0
0xb8ca532ded4bd78b91136356712328794559712a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x69906da099fad2fc1129cc034119d474d5a43a14,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8d51d1755df11675133f42d8ac7cae9bb76862ee,0.0,,0.0,,0.0,,0.0,0.0,0.142034583
0x5bee2a75e80b2dd339ee816ced14bf165cc46b14,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2aa3f2d5169ef2f5e54859966bf1d74b21f6e2d3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe65fea2f4177d81797d6b3e452d2398e80b75022,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2aeb73c97190c0329718c0aa72509c4797a10c0c,0.0,,0.0,,0.0,,6.306109283900001,0.0,0.0
0x5517f94f9ea54223f18f9e8bebd33a216854373c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x435230f28d913137b96e5d52e3dec80421996761,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xbce991aa286899a26bd06ac0c88f1b2db62d6bae,0.0,,0.0,,0.0,,0.0,0.0,17.5011456023
0x8f520a15a6bd9229138b3aa5e2d4be2610e22973,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x00dec1f7a34e3afebf2931c1e58d03dd10cd0de5,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5ca7128d7d1b96818b21fb0ccf6257ea668b6e7c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc83d2035094e05d7a83bea5f92480abb3577228b,0.0,,0.0,,0.0,,21.013394775800002,0.0,9561.9812018273
0xd2c6bd503ad875fea2fd440ec52b206a2b0f2716,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x39cac5590d67b798093063f01ec62936d949399f,0.0,,0.0,,0.0,,1.0673773035,0.1401669431,0.0
0x54247170a950c564f42d3425573134b36efdfd43,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x988cab9493ed968b6499e3419844ba3c117fc070,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8b1a06563977716bcc227c76609b161713c81957,0.0,,0.0,,0.0,,1.3120828045,0.0978619046,0.0
0xcfd5dacef12ccb842283d79f4f8afcd881e7255c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3f4eb1a3fc66c15e66aedb302ab01189f1e46ecf,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa915ec06c0b57f2818f8f0ecf1a6b5ef9fe3e3ef,0.0,,0.0,,0.0,,0.0,0.0,376.6432562308
0x72e0876eb52087e571aa64f9b5b8b29bce04599d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x19bbdbc5f50f22be9f689d075d5f7f641fa24b25,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe7d66dab9fc5d2b45800fbbe7eae4b3ced5ffa61,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe7487a038d39dbc7081ec44fa51b2cb8936c241f,0.0,,0.0,,0.0,,14.812190116400002,5.434024336499999,0.0
0x9d1f9777a3cbc67a9b2515c383936ff3bb827bbb,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x6bb6fa70f699baf6e7542b555b075c37f38609da,0.0,,0.0,0x9cf864e717c865992a6633d6cc05c3db086d3d91a3a074ba15ed85848ad73758,0.0,,300.0,0.0,0.0
0xe39a7c5ef8ad8d0eace744839188b696625877e8,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x7b9c70ef0c85f75441b85336a70313413eaaadc1,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x23c2f0d3c045b8b381167392eebcf0f99e5d7400,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x19ed093afd1a98e5447a95177fc55a9d11dfb515,0.0,,0.0,,0.0,,3.9968821599,0.0,0.0
0x199983b12ffb1c3df29c08dab45a75a7031f4721,0.0,,0.0,,0.0,,0.0,0.0,827.2317879197
0xd226aca1009639383752b3a4900baeade3713c01,0.0,,0.0,,0.0,,0.0,0.0,0.141976567
0x74bbebdb67c8f024a9a55dd8f7fd97b9710d29b1,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8a927f06382412a979f323b66a510162af09d532,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x1a47ff27fa035740184ab362208c37229dcc6286,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8e22248f7a8165d93f7c28d92af757c7005e9d49,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5f59f7cbcf64c61c448a151129e2d2165c47d939,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x709cdab38a6d703a4b4c929823dd6f7a6776d70e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2b9deafac5e5d89dfd01dfe652214daeec7b01ef,0.0,,0.0,,0.0,,1.1606445471,0.1645922448,0.0
0x5c89dd9bb0bd272b3c28c010c81e0fac3d65f0f4,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9a2fc3cb9838fe5f55f2833d91fc2c5139c04564,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9c1713aa2b7f234f438add06a3cef39eadeb27d0,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5af71ddfe351bdb8a3500953dc4bfcbef26578e3,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xb421cd450c6ed2d6e792fcd7ee3fcb65b1947eb2,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x645d0a7a195ea86f9840867c30917c595ffdb7e7,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc5cee5e0ee95c149cd2c229d67495801cf6e0b0a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4d5be057de46aaac13f0a09a97b04bdac1b23eab,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x8d4d7cd666c3c9373a48fa7e9d8d3769c761ab19,0.0,,0.0,,0.0,,0.0,0.0,0.1418662308
0x83083595f1948b2a75b4acdfade5f6f916eb44be,0.0,,0.0,,0.0,,0.0,0.0,0.1421049476
0xae44d70da5cafdc4014a06faeaa4a018c70079cb,0.0,,0.0,,0.0,,0.0,0.0,0.1425396255
0x61e990743bcfd8c7e2d49e93361e2da721e0c1be,0.0,,0.0,,0.0,,2.1621320666,0.0,0.0
0xb53caabb71426fb28d1cba2e7eb9b983e83b1f69,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa19e15f613dfbee8801a00afd789fe8751617491,0.0,,0.0,,0.0,,0.0,0.0,4789.909150141099
0xdfcee4a147bf8e261dbe7a04900c2ca6ef2507b6,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3daa470788b823496fd359fc0cc829c05da90c5e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x9e159565a5651ea3fdc8b7c272d3fb24f9fdfac1,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd1ad5c8f01f7cccf537cedfe65f6136e664da971,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd944451ef0fa6f180e7e4a8d7634e6956a14d3b5,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xa351df2c53da027e5a0556eec08c00a4ca520899,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xb96234095d9fbadab47c36a0a79e752fb0fb3cca,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x181ec5f9a238f9f6b90452b9b51b804556847ded,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc46b757da8e1f7d67e1893f871475d7431554b79,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x73c0930e7d93f9f864c429be1cace7cc89cb3fc6,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3d67bd273e4a8828c5ab64a42b3a906e68c622b8,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc835d0e5af9949444eb101f82b58e5b21bd991cb,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2b4cb199534712ec1d43a5ac02d60e7e863f474e,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5e90174d9164e1a52f84bdada5e35a920d937606,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x3ea5b882c85f8e11213704ffb47e80142131ff83,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xb9a1670ed42c8f38d586b8ecadb88ed312595a8c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x030987528a8fc36c92de54457d54b040bee9a80c,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xaaa97240b46ac924c80511f523274ef2f9977091,0.0,,0.0,,0.0,,0.0,0.1811187811,0.0
0x94360b4037b4c7920b910b82188da530e0a3b53d,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x998f10db799adce5c3d8bf03ca1165eeb00ca6e7,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x55b589bdc71adafa184ad220e5547aed32c37bb9,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xc35795a4b9b52125ac3cc698d05741ff6f772c62,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xb0867191f3ad2d2a538e8bda5f15827da7f1ce81,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xf18af643baca34e4f7d08f65b9ac95f9211fc23c,0.0,,0.0,,0.0,,0.0,0.0,0.1427533916
0x190c03e179f0ad56fe04ada64c6cd97436835491,0.0,,0.0,,0.0,,0.0,0.0,0.1429164689
0xbd077a15aa9adccfd4182ee7cbd4afe772dfb3af,0.0,0x2b3d1ef6ce4f9e2f7969dc1c4b002c9ee49f941d701810296d9474936c2cf6ec,0.0,0xf1d554a6926d7078b83cbca50d37d36dcace18d4fb3093eadbd32f148e36dd46,0.0,0x0f2d1c085d349f45d0f5f1f45c59198f9d556eb5c927fb948151a4485c42a45b,0.0,0.0,0.0
0xf74843fece79987bfb7b274861817ff7a3fca516,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xd423815f2f359ba1dffa50b97ed7ddd44dc35785,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x2748c5758e47ccb407f6874e223160bafc922cc2,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x41499632edeb037abb98538efcdf99fcdd55b49a,0.0,,0.0,,0.0,,0.0,0.0,4028.9039809084998
0x9eae5886367d10ade466705bc714525fed9bdcd2,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x40d1f81a8fc20112369d62bb509ee3723249ec87,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x5ecb97a3a94ec2383d05dadb2abfc3c3b0d0edb6,0.0,,0.0,,0.0,,0.0,0.0,0.1428217891
0x5f45f8296be3f38119d0c56ad339f6bf66154b9b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xe14a9dd9ef4532937dba7297f24e5695a93107a4,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x99e05768a962db9f5cd7e1a33e2492e7c102b935,0.0,,0.0,,0.0,,0.0,2.144344593,0.0
0x6aad7f7c4424abae84d73e14b36ac192f818570a,0.0,,0.0,,0.0,,0.0,0.0,0.0
0xb6b1c596255b80a9b5919d6912d2efc7af27806b,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x652e03884ed2a065d1b9509e19112578f9805ca9,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x4ad80608dbcdf0c514196b60b515ac52d450acdc,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x597ca8a2e81fefe80f95cab8b3f188ff1a4a3404,0.0,,0.0,,0.0,,0.0,0.0,0.0
0x932fff2c00d190a9ea80c2f953ffff0ca1f2b0fa,0.0,,0.0,,0.0,,0.0,0.0,0.0
